user_id,item_id,category_id,pay_time,order_id_pseudo
542841,3188035,270397,2017-12-03 00:11:15,542841_3188035_2017-12-03 00:11:15
727213,4949239,3231625,2017-12-03 00:11:16,727213_4949239_2017-12-03 00:11:16
862104,2601750,3456641,2017-12-03 00:11:26,862104_2601750_2017-12-03 00:11:26
911910,1074025,1464116,2017-12-03 00:11:34,911910_1074025_2017-12-03 00:11:34
1010167,823348,4220691,2017-12-03 00:12:25,1010167_823348_2017-12-03 00:12:25
119954,5122568,339580,2017-12-03 00:12:48,119954_5122568_2017-12-03 00:12:48
572820,1410360,2736436,2017-12-03 00:13:44,572820_1410360_2017-12-03 00:13:44
666817,195753,1299190,2017-12-03 00:13:50,666817_195753_2017-12-03 00:13:50
483426,2296626,1567637,2017-12-03 00:13:58,483426_2296626_2017-12-03 00:13:58
823708,4749809,4640311,2017-12-03 00:14:21,823708_4749809_2017-12-03 00:14:21
327654,283050,3123187,2017-12-03 00:14:31,327654_283050_2017-12-03 00:14:31
159287,2832637,4069500,2017-12-03 00:14:41,159287_2832637_2017-12-03 00:14:41
1013202,308502,590997,2017-12-03 00:15:53,1013202_308502_2017-12-03 00:15:53
15983,5093874,903809,2017-12-03 00:16:47,15983_5093874_2017-12-03 00:16:47
175923,2402982,1928278,2017-12-03 00:17:47,175923_2402982_2017-12-03 00:17:47
982940,4058435,4164234,2017-12-03 00:17:51,982940_4058435_2017-12-03 00:17:51
582540,1867099,1249761,2017-12-03 00:19:20,582540_1867099_2017-12-03 00:19:20
495756,2843125,3289997,2017-12-03 00:19:51,495756_2843125_2017-12-03 00:19:51
479151,4456821,3776866,2017-12-03 00:21:05,479151_4456821_2017-12-03 00:21:05
872643,161065,804084,2017-12-03 00:21:10,872643_161065_2017-12-03 00:21:10
157313,2650426,899236,2017-12-03 00:21:11,157313_2650426_2017-12-03 00:21:11
342908,2435689,3002561,2017-12-03 00:22:07,342908_2435689_2017-12-03 00:22:07
662456,3225861,4924524,2017-12-03 00:23:21,662456_3225861_2017-12-03 00:23:21
232064,984356,1241067,2017-12-03 00:24:14,232064_984356_2017-12-03 00:24:14
223578,1355594,1216617,2017-12-03 00:24:37,223578_1355594_2017-12-03 00:24:37
744006,1691136,4801426,2017-12-03 00:24:55,744006_1691136_2017-12-03 00:24:55
413547,3335012,739426,2017-12-03 00:25:36,413547_3335012_2017-12-03 00:25:36
500043,1845474,3277224,2017-12-03 00:25:46,500043_1845474_2017-12-03 00:25:46
968871,4689668,2640118,2017-12-03 00:25:51,968871_4689668_2017-12-03 00:25:51
755825,4540970,4756105,2017-12-03 00:27:03,755825_4540970_2017-12-03 00:27:03
485311,3788677,2590256,2017-12-03 00:27:30,485311_3788677_2017-12-03 00:27:30
611950,5151051,3835723,2017-12-03 00:27:38,611950_5151051_2017-12-03 00:27:38
459443,1577895,4482419,2017-12-03 00:29:27,459443_1577895_2017-12-03 00:29:27
731034,531617,4173539,2017-12-03 00:31:00,731034_531617_2017-12-03 00:31:00
657373,1454001,149192,2017-12-03 00:31:32,657373_1454001_2017-12-03 00:31:32
811105,4330637,3033798,2017-12-03 00:31:39,811105_4330637_2017-12-03 00:31:39
110029,301844,3981531,2017-12-03 00:31:40,110029_301844_2017-12-03 00:31:40
952935,4629245,611849,2017-12-03 00:32:20,952935_4629245_2017-12-03 00:32:20
510549,3494980,982926,2017-12-03 00:34:57,510549_3494980_2017-12-03 00:34:57
31603,42175,5008221,2017-12-03 00:35:19,31603_42175_2017-12-03 00:35:19
176485,2787621,4238676,2017-12-03 00:36:45,176485_2787621_2017-12-03 00:36:45
944476,455528,5038268,2017-12-03 00:36:48,944476_455528_2017-12-03 00:36:48
698522,978353,1875258,2017-12-03 00:37:14,698522_978353_2017-12-03 00:37:14
831871,1670845,2920476,2017-12-03 00:37:30,831871_1670845_2017-12-03 00:37:30
314465,2260276,1462051,2017-12-03 00:37:30,314465_2260276_2017-12-03 00:37:30
222502,955127,2885642,2017-12-03 00:37:33,222502_955127_2017-12-03 00:37:33
41203,5029128,672001,2017-12-03 00:38:32,41203_5029128_2017-12-03 00:38:32
1009087,4830889,3015852,2017-12-03 00:38:35,1009087_4830889_2017-12-03 00:38:35
87328,2491371,243423,2017-12-03 00:38:35,87328_2491371_2017-12-03 00:38:35
693222,784091,2322253,2017-12-03 00:38:57,693222_784091_2017-12-03 00:38:57
857846,4751201,411153,2017-12-03 00:39:45,857846_4751201_2017-12-03 00:39:45
256427,359943,1464116,2017-12-03 00:40:39,256427_359943_2017-12-03 00:40:39
332914,2122738,2355072,2017-12-03 00:42:29,332914_2122738_2017-12-03 00:42:29
480884,2173081,1265358,2017-12-03 00:43:06,480884_2173081_2017-12-03 00:43:06
598170,3873503,171529,2017-12-03 00:43:19,598170_3873503_2017-12-03 00:43:19
322137,3894998,2975713,2017-12-03 00:44:32,322137_3894998_2017-12-03 00:44:32
128544,1033405,982926,2017-12-03 00:44:47,128544_1033405_2017-12-03 00:44:47
221452,5129322,2923285,2017-12-03 00:45:41,221452_5129322_2017-12-03 00:45:41
940721,1884747,366112,2017-12-03 00:46:08,940721_1884747_2017-12-03 00:46:08
696674,1802960,3252563,2017-12-03 00:46:42,696674_1802960_2017-12-03 00:46:42
95838,4595055,3407883,2017-12-03 00:46:52,95838_4595055_2017-12-03 00:46:52
367736,494557,269234,2017-12-03 00:47:19,367736_494557_2017-12-03 00:47:19
204836,2067293,3604509,2017-12-03 00:47:22,204836_2067293_2017-12-03 00:47:22
12273,4861156,4901188,2017-12-03 00:47:47,12273_4861156_2017-12-03 00:47:47
26525,5146061,4801426,2017-12-03 00:49:30,26525_5146061_2017-12-03 00:49:30
891004,1003538,149192,2017-12-03 00:49:33,891004_1003538_2017-12-03 00:49:33
579979,1965252,2721770,2017-12-03 00:50:58,579979_1965252_2017-12-03 00:50:58
802506,468606,1474371,2017-12-03 00:51:09,802506_468606_2017-12-03 00:51:09
225567,4325970,1879194,2017-12-03 00:51:21,225567_4325970_2017-12-03 00:51:21
750184,427539,1471163,2017-12-03 00:51:21,750184_427539_2017-12-03 00:51:21
615573,1780166,451092,2017-12-03 00:51:29,615573_1780166_2017-12-03 00:51:29
679607,3746954,2590256,2017-12-03 00:51:49,679607_3746954_2017-12-03 00:51:49
28737,1489496,1416713,2017-12-03 00:52:39,28737_1489496_2017-12-03 00:52:39
1009127,3012467,2489066,2017-12-03 00:52:49,1009127_3012467_2017-12-03 00:52:49
850425,1997977,4688770,2017-12-03 00:52:59,850425_1997977_2017-12-03 00:52:59
173774,1046043,4868797,2017-12-03 00:53:00,173774_1046043_2017-12-03 00:53:00
60860,1214295,2520771,2017-12-03 00:53:41,60860_1214295_2017-12-03 00:53:41
958769,3301425,1990869,2017-12-03 00:53:49,958769_3301425_2017-12-03 00:53:49
174353,2848397,2735466,2017-12-03 00:55:17,174353_2848397_2017-12-03 00:55:17
662936,3519195,102272,2017-12-03 00:55:23,662936_3519195_2017-12-03 00:55:23
66785,1104310,1851156,2017-12-03 00:55:28,66785_1104310_2017-12-03 00:55:28
51427,1474972,3740459,2017-12-03 00:55:58,51427_1474972_2017-12-03 00:55:58
730911,857612,903809,2017-12-03 00:56:54,730911_857612_2017-12-03 00:56:54
972084,5120431,3076855,2017-12-03 00:57:09,972084_5120431_2017-12-03 00:57:09
400135,4817826,4700878,2017-12-03 00:58:20,400135_4817826_2017-12-03 00:58:20
749435,2955050,3524510,2017-12-03 00:59:21,749435_2955050_2017-12-03 00:59:21
259543,727914,1416713,2017-12-03 01:01:41,259543_727914_2017-12-03 01:01:41
893908,4827319,1249761,2017-12-03 01:01:47,893908_4827319_2017-12-03 01:01:47
216943,3711498,2815065,2017-12-03 01:02:56,216943_3711498_2017-12-03 01:02:56
453066,2634337,1376358,2017-12-03 01:03:03,453066_2634337_2017-12-03 01:03:03
503127,3228774,874415,2017-12-03 01:03:12,503127_3228774_2017-12-03 01:03:12
210977,1569881,3632786,2017-12-03 01:03:23,210977_1569881_2017-12-03 01:03:23
780035,163127,149192,2017-12-03 01:03:57,780035_163127_2017-12-03 01:03:57
50976,1370011,2370324,2017-12-03 01:04:16,50976_1370011_2017-12-03 01:04:16
500712,4378388,2158079,2017-12-03 01:04:21,500712_4378388_2017-12-03 01:04:21
316168,4389528,1349561,2017-12-03 01:04:36,316168_4389528_2017-12-03 01:04:36
82431,141403,4804883,2017-12-03 01:04:48,82431_141403_2017-12-03 01:04:48
329086,3705111,3694486,2017-12-03 01:05:24,329086_3705111_2017-12-03 01:05:24
258356,1280462,1061857,2017-12-03 01:05:34,258356_1280462_2017-12-03 01:05:34
106157,3802473,200278,2017-12-03 01:05:44,106157_3802473_2017-12-03 01:05:44
167475,53750,1449177,2017-12-03 01:05:45,167475_53750_2017-12-03 01:05:45
743512,254786,50601,2017-12-03 01:06:42,743512_254786_2017-12-03 01:06:42
216950,455385,1842993,2017-12-03 01:06:42,216950_455385_2017-12-03 01:06:42
316103,2389368,1299190,2017-12-03 01:07:48,316103_2389368_2017-12-03 01:07:48
983344,3170100,4462359,2017-12-03 01:08:10,983344_3170100_2017-12-03 01:08:10
355709,607935,3598912,2017-12-03 01:08:10,355709_607935_2017-12-03 01:08:10
847792,4626061,4918438,2017-12-03 01:08:19,847792_4626061_2017-12-03 01:08:19
110367,3686747,2977465,2017-12-03 01:10:02,110367_3686747_2017-12-03 01:10:02
902120,1336909,3410245,2017-12-03 01:10:08,902120_1336909_2017-12-03 01:10:08
972617,3686151,4244990,2017-12-03 01:11:30,972617_3686151_2017-12-03 01:11:30
1008726,2814868,651666,2017-12-03 01:11:57,1008726_2814868_2017-12-03 01:11:57
969757,3656216,3669044,2017-12-03 01:12:03,969757_3656216_2017-12-03 01:12:03
687052,5091579,2735466,2017-12-03 01:12:22,687052_5091579_2017-12-03 01:12:22
598300,3488746,982926,2017-12-03 01:12:45,598300_3488746_2017-12-03 01:12:45
945957,5103914,3645362,2017-12-03 01:13:13,945957_5103914_2017-12-03 01:13:13
762830,1406494,4181361,2017-12-03 01:13:38,762830_1406494_2017-12-03 01:13:38
353416,3567331,5064,2017-12-03 01:14:07,353416_3567331_2017-12-03 01:14:07
428033,3673879,2520771,2017-12-03 01:14:40,428033_3673879_2017-12-03 01:14:40
667774,1523387,4159072,2017-12-03 01:15:15,667774_1523387_2017-12-03 01:15:15
339840,2480969,2885642,2017-12-03 01:16:09,339840_2480969_2017-12-03 01:16:09
80495,2743006,2629787,2017-12-03 01:16:40,80495_2743006_2017-12-03 01:16:40
690379,2361204,409729,2017-12-03 01:17:11,690379_2361204_2017-12-03 01:17:11
864320,3404251,149192,2017-12-03 01:18:53,864320_3404251_2017-12-03 01:18:53
850845,4041131,4919077,2017-12-03 01:19:11,850845_4041131_2017-12-03 01:19:11
240343,3579204,3118167,2017-12-03 01:19:43,240343_3579204_2017-12-03 01:19:43
513711,126087,3154173,2017-12-03 01:19:47,513711_126087_2017-12-03 01:19:47
216200,3853786,1521931,2017-12-03 01:19:53,216200_3853786_2017-12-03 01:19:53
707247,2988307,4462359,2017-12-03 01:20:32,707247_2988307_2017-12-03 01:20:32
630323,863149,1320293,2017-12-03 01:20:41,630323_863149_2017-12-03 01:20:41
444513,3665944,1674844,2017-12-03 01:20:56,444513_3665944_2017-12-03 01:20:56
898596,1202924,3102419,2017-12-03 01:23:24,898596_1202924_2017-12-03 01:23:24
64232,3811044,4470576,2017-12-03 01:23:43,64232_3811044_2017-12-03 01:23:43
727029,2434401,1787510,2017-12-03 01:23:53,727029_2434401_2017-12-03 01:23:53
660422,2788103,2505343,2017-12-03 01:23:54,660422_2788103_2017-12-03 01:23:54
864535,3722517,1363459,2017-12-03 01:24:29,864535_3722517_2017-12-03 01:24:29
828851,216894,982926,2017-12-03 01:24:51,828851_216894_2017-12-03 01:24:51
319249,2278325,3496816,2017-12-03 01:25:16,319249_2278325_2017-12-03 01:25:16
514874,1303658,1127566,2017-12-03 01:25:23,514874_1303658_2017-12-03 01:25:23
339840,4479813,2885642,2017-12-03 01:25:45,339840_4479813_2017-12-03 01:25:45
384111,717611,4756105,2017-12-03 01:27:02,384111_717611_2017-12-03 01:27:02
286255,9930,85955,2017-12-03 01:27:05,286255_9930_2017-12-03 01:27:05
16229,4361244,2885642,2017-12-03 01:27:14,16229_4361244_2017-12-03 01:27:14
547990,1372491,1896675,2017-12-03 01:27:18,547990_1372491_2017-12-03 01:27:18
500924,1276546,4921805,2017-12-03 01:27:18,500924_1276546_2017-12-03 01:27:18
193922,2594422,476283,2017-12-03 01:27:32,193922_2594422_2017-12-03 01:27:32
360973,4548188,5008466,2017-12-03 01:28:15,360973_4548188_2017-12-03 01:28:15
391994,2492762,4780547,2017-12-03 01:28:26,391994_2492762_2017-12-03 01:28:26
64232,3984124,3303026,2017-12-03 01:28:29,64232_3984124_2017-12-03 01:28:29
865038,1167708,3536601,2017-12-03 01:28:37,865038_1167708_2017-12-03 01:28:37
132617,595066,4145813,2017-12-03 01:28:50,132617_595066_2017-12-03 01:28:50
818198,3362945,2926020,2017-12-03 01:28:51,818198_3362945_2017-12-03 01:28:51
877337,3273125,4355436,2017-12-03 01:29:16,877337_3273125_2017-12-03 01:29:16
496929,4785693,3738615,2017-12-03 01:29:29,496929_4785693_2017-12-03 01:29:29
211127,67888,2885642,2017-12-03 01:30:13,211127_67888_2017-12-03 01:30:13
867984,46925,3860845,2017-12-03 01:30:39,867984_46925_2017-12-03 01:30:39
174612,1293922,1739706,2017-12-03 01:30:58,174612_1293922_2017-12-03 01:30:58
176468,2591233,3922126,2017-12-03 01:31:09,176468_2591233_2017-12-03 01:31:09
95396,5089027,3299155,2017-12-03 01:32:26,95396_5089027_2017-12-03 01:32:26
914273,3192237,4640311,2017-12-03 01:33:20,914273_3192237_2017-12-03 01:33:20
911464,3560537,5008221,2017-12-03 01:33:23,911464_3560537_2017-12-03 01:33:23
136115,2552552,2989452,2017-12-03 01:33:34,136115_2552552_2017-12-03 01:33:34
680364,2618781,84264,2017-12-03 01:34:06,680364_2618781_2017-12-03 01:34:06
483894,2872904,1050007,2017-12-03 01:34:53,483894_2872904_2017-12-03 01:34:53
298230,4756779,800581,2017-12-03 01:34:55,298230_4756779_2017-12-03 01:34:55
465767,3965153,3160926,2017-12-03 01:35:03,465767_3965153_2017-12-03 01:35:03
892055,444607,58836,2017-12-03 01:35:19,892055_444607_2017-12-03 01:35:19
488322,2960739,3962843,2017-12-03 01:36:15,488322_2960739_2017-12-03 01:36:15
961182,1227142,970709,2017-12-03 01:36:16,961182_1227142_2017-12-03 01:36:16
254287,1929076,4544118,2017-12-03 01:36:29,254287_1929076_2017-12-03 01:36:29
621776,184189,4801426,2017-12-03 01:37:49,621776_184189_2017-12-03 01:37:49
715647,2164073,2735466,2017-12-03 01:37:56,715647_2164073_2017-12-03 01:37:56
736736,3508705,722945,2017-12-03 01:38:21,736736_3508705_2017-12-03 01:38:21
881693,2724013,149192,2017-12-03 01:38:35,881693_2724013_2017-12-03 01:38:35
105472,2561826,3999977,2017-12-03 01:38:58,105472_2561826_2017-12-03 01:38:58
494456,1370180,2885642,2017-12-03 01:39:37,494456_1370180_2017-12-03 01:39:37
52500,3487378,2640118,2017-12-03 01:39:52,52500_3487378_2017-12-03 01:39:52
59723,4708723,4756105,2017-12-03 01:39:56,59723_4708723_2017-12-03 01:39:56
697528,605952,4391936,2017-12-03 01:40:08,697528_605952_2017-12-03 01:40:08
791644,265985,4789432,2017-12-03 01:40:45,791644_265985_2017-12-03 01:40:45
914310,4553892,362515,2017-12-03 01:41:01,914310_4553892_2017-12-03 01:41:01
841454,2593249,5134623,2017-12-03 01:42:13,841454_2593249_2017-12-03 01:42:13
195836,4210662,4159072,2017-12-03 01:43:29,195836_4210662_2017-12-03 01:43:29
117848,3045148,3607361,2017-12-03 01:43:45,117848_3045148_2017-12-03 01:43:45
769769,1692072,4244487,2017-12-03 01:43:53,769769_1692072_2017-12-03 01:43:53
88736,4938907,888094,2017-12-03 01:45:44,88736_4938907_2017-12-03 01:45:44
96825,1298555,174239,2017-12-03 01:45:58,96825_1298555_2017-12-03 01:45:58
754868,3980197,634390,2017-12-03 01:46:07,754868_3980197_2017-12-03 01:46:07
693016,1311434,1312642,2017-12-03 01:46:09,693016_1311434_2017-12-03 01:46:09
912011,3878045,4357323,2017-12-03 01:46:11,912011_3878045_2017-12-03 01:46:11
887355,4595015,3577636,2017-12-03 01:46:20,887355_4595015_2017-12-03 01:46:20
567035,688122,2355072,2017-12-03 01:47:16,567035_688122_2017-12-03 01:47:16
75779,3991255,2072473,2017-12-03 01:47:23,75779_3991255_2017-12-03 01:47:23
688348,1594767,2827444,2017-12-03 01:47:57,688348_1594767_2017-12-03 01:47:57
110007,1381334,2735466,2017-12-03 01:49:35,110007_1381334_2017-12-03 01:49:35
336639,3646570,4756105,2017-12-03 01:49:38,336639_3646570_2017-12-03 01:49:38
486717,873559,428367,2017-12-03 01:49:55,486717_873559_2017-12-03 01:49:55
681306,4400108,4159811,2017-12-03 01:50:12,681306_4400108_2017-12-03 01:50:12
932369,4946105,4894095,2017-12-03 01:50:23,932369_4946105_2017-12-03 01:50:23
280584,4658615,1019260,2017-12-03 01:50:42,280584_4658615_2017-12-03 01:50:42
758105,165268,2977465,2017-12-03 01:50:49,758105_165268_2017-12-03 01:50:49
628865,185857,3002561,2017-12-03 01:51:13,628865_185857_2017-12-03 01:51:13
570109,4751387,1349561,2017-12-03 01:51:22,570109_4751387_2017-12-03 01:51:22
183952,939641,4672807,2017-12-03 01:52:41,183952_939641_2017-12-03 01:52:41
705481,2992869,1568197,2017-12-03 01:53:05,705481_2992869_2017-12-03 01:53:05
360250,4222317,2791234,2017-12-03 01:53:38,360250_4222317_2017-12-03 01:53:38
470542,3547439,405755,2017-12-03 01:53:52,470542_3547439_2017-12-03 01:53:52
330079,2920489,4159072,2017-12-03 01:54:05,330079_2920489_2017-12-03 01:54:05
719618,2834957,3607361,2017-12-03 01:54:06,719618_2834957_2017-12-03 01:54:06
213255,4857634,2885642,2017-12-03 01:54:55,213255_4857634_2017-12-03 01:54:55
405440,2010227,922189,2017-12-03 01:55:19,405440_2010227_2017-12-03 01:55:19
644322,2055067,4178970,2017-12-03 01:56:13,644322_2055067_2017-12-03 01:56:13
26833,1119196,3867633,2017-12-03 01:56:55,26833_1119196_2017-12-03 01:56:55
169749,1255166,3702593,2017-12-03 01:57:09,169749_1255166_2017-12-03 01:57:09
264477,1678141,677862,2017-12-03 01:58:30,264477_1678141_2017-12-03 01:58:30
636805,696793,1299190,2017-12-03 01:58:57,636805_696793_2017-12-03 01:58:57
806172,2086011,2926020,2017-12-03 01:59:44,806172_2086011_2017-12-03 01:59:44
367031,1573985,3607361,2017-12-03 02:00:35,367031_1573985_2017-12-03 02:00:35
661366,11881,1573465,2017-12-03 02:01:00,661366_11881_2017-12-03 02:01:00
359852,2382599,1225824,2017-12-03 02:01:37,359852_2382599_2017-12-03 02:01:37
216453,121698,2465336,2017-12-03 02:02:22,216453_121698_2017-12-03 02:02:22
938038,1884224,4915680,2017-12-03 02:02:31,938038_1884224_2017-12-03 02:02:31
41668,3349879,3669044,2017-12-03 02:02:42,41668_3349879_2017-12-03 02:02:42
105465,2990324,4145813,2017-12-03 02:02:51,105465_2990324_2017-12-03 02:02:51
925096,2805527,2025483,2017-12-03 02:03:13,925096_2805527_2017-12-03 02:03:13
175411,2990996,2326411,2017-12-03 02:03:18,175411_2990996_2017-12-03 02:03:18
198574,4958854,883960,2017-12-03 02:03:24,198574_4958854_2017-12-03 02:03:24
784797,1240366,5053508,2017-12-03 02:03:44,784797_1240366_2017-12-03 02:03:44
818717,2016017,3635558,2017-12-03 02:03:59,818717_2016017_2017-12-03 02:03:59
808691,780704,4410687,2017-12-03 02:04:04,808691_780704_2017-12-03 02:04:04
414993,219239,2735466,2017-12-03 02:04:14,414993_219239_2017-12-03 02:04:14
602545,1874863,4169506,2017-12-03 02:04:20,602545_1874863_2017-12-03 02:04:20
983774,1472917,1419569,2017-12-03 02:04:35,983774_1472917_2017-12-03 02:04:35
960347,1146869,791327,2017-12-03 02:05:22,960347_1146869_2017-12-03 02:05:22
988199,3753199,980785,2017-12-03 02:05:25,988199_3753199_2017-12-03 02:05:25
114988,1523449,3579754,2017-12-03 02:05:30,114988_1523449_2017-12-03 02:05:30
444285,5116520,4794845,2017-12-03 02:05:37,444285_5116520_2017-12-03 02:05:37
623500,3908969,1340517,2017-12-03 02:05:50,623500_3908969_2017-12-03 02:05:50
270389,924746,4159072,2017-12-03 02:06:19,270389_924746_2017-12-03 02:06:19
169316,794120,235534,2017-12-03 02:07:38,169316_794120_2017-12-03 02:07:38
518164,2205831,2774299,2017-12-03 02:08:05,518164_2205831_2017-12-03 02:08:05
456897,2545092,1464116,2017-12-03 02:09:08,456897_2545092_2017-12-03 02:09:08
670041,1415010,2297500,2017-12-03 02:09:31,670041_1415010_2017-12-03 02:09:31
349536,589781,2885642,2017-12-03 02:09:41,349536_589781_2017-12-03 02:09:41
463127,1690359,4167958,2017-12-03 02:10:02,463127_1690359_2017-12-03 02:10:02
465278,3053953,4242717,2017-12-03 02:10:31,465278_3053953_2017-12-03 02:10:31
37758,4220204,2520771,2017-12-03 02:10:54,37758_4220204_2017-12-03 02:10:54
102414,4958854,883960,2017-12-03 02:11:01,102414_4958854_2017-12-03 02:11:01
358903,1237577,4756105,2017-12-03 02:11:19,358903_1237577_2017-12-03 02:11:19
236832,302102,4493358,2017-12-03 02:11:25,236832_302102_2017-12-03 02:11:25
141498,1642892,3147903,2017-12-03 02:11:30,141498_1642892_2017-12-03 02:11:30
969530,4024409,883960,2017-12-03 02:11:55,969530_4024409_2017-12-03 02:11:55
941487,203061,2939262,2017-12-03 02:12:09,941487_203061_2017-12-03 02:12:09
68056,2858812,569703,2017-12-03 02:13:17,68056_2858812_2017-12-03 02:13:17
497881,4430360,989763,2017-12-03 02:13:57,497881_4430360_2017-12-03 02:13:57
26674,1369230,3738615,2017-12-03 02:14:24,26674_1369230_2017-12-03 02:14:24
719745,3693643,2885642,2017-12-03 02:14:34,719745_3693643_2017-12-03 02:14:34
330188,2074229,4602841,2017-12-03 02:14:37,330188_2074229_2017-12-03 02:14:37
231010,705557,3158249,2017-12-03 02:14:52,231010_705557_2017-12-03 02:14:52
730311,4845642,4082778,2017-12-03 02:14:58,730311_4845642_2017-12-03 02:14:58
387072,3836655,809709,2017-12-03 02:14:59,387072_3836655_2017-12-03 02:14:59
471982,3382724,4145813,2017-12-03 02:15:32,471982_3382724_2017-12-03 02:15:32
854026,2836629,4756105,2017-12-03 02:15:56,854026_2836629_2017-12-03 02:15:56
252453,1449932,611849,2017-12-03 02:16:09,252453_1449932_2017-12-03 02:16:09
548557,3849070,2303546,2017-12-03 02:16:40,548557_3849070_2017-12-03 02:16:40
997938,1047186,4874384,2017-12-03 02:16:51,997938_1047186_2017-12-03 02:16:51
997938,933437,2304296,2017-12-03 02:16:51,997938_933437_2017-12-03 02:16:51
280366,1431399,2887965,2017-12-03 02:17:55,280366_1431399_2017-12-03 02:17:55
1002684,5119513,3277224,2017-12-03 02:19:21,1002684_5119513_2017-12-03 02:19:21
441098,578978,4993094,2017-12-03 02:20:36,441098_578978_2017-12-03 02:20:36
707105,3537381,3407883,2017-12-03 02:20:39,707105_3537381_2017-12-03 02:20:39
834051,3731842,4911958,2017-12-03 02:20:49,834051_3731842_2017-12-03 02:20:49
195208,2879419,3231625,2017-12-03 02:21:13,195208_2879419_2017-12-03 02:21:13
4197,2456207,318219,2017-12-03 02:21:53,4197_2456207_2017-12-03 02:21:53
1017860,2888132,2776831,2017-12-03 02:22:17,1017860_2888132_2017-12-03 02:22:17
170304,3724126,3524510,2017-12-03 02:22:55,170304_3724126_2017-12-03 02:22:55
178337,4206150,1464116,2017-12-03 02:23:23,178337_4206150_2017-12-03 02:23:23
25692,1780211,1875258,2017-12-03 02:23:39,25692_1780211_2017-12-03 02:23:39
633511,2599746,3673501,2017-12-03 02:23:58,633511_2599746_2017-12-03 02:23:58
383600,1318067,746548,2017-12-03 02:24:06,383600_1318067_2017-12-03 02:24:06
912041,619581,3299155,2017-12-03 02:24:34,912041_619581_2017-12-03 02:24:34
936057,3942405,174239,2017-12-03 02:25:13,936057_3942405_2017-12-03 02:25:13
467946,3507677,1299190,2017-12-03 02:25:16,467946_3507677_2017-12-03 02:25:16
143537,430439,3015852,2017-12-03 02:25:42,143537_430439_2017-12-03 02:25:42
134513,3800945,4159072,2017-12-03 02:26:02,134513_3800945_2017-12-03 02:26:02
818678,2555427,149192,2017-12-03 02:26:13,818678_2555427_2017-12-03 02:26:13
946180,4079971,4801426,2017-12-03 02:26:30,946180_4079971_2017-12-03 02:26:30
832425,2428243,4217906,2017-12-03 02:27:28,832425_2428243_2017-12-03 02:27:28
487549,4519024,1928278,2017-12-03 02:28:24,487549_4519024_2017-12-03 02:28:24
988327,1128346,4719814,2017-12-03 02:29:30,988327_1128346_2017-12-03 02:29:30
677530,1839425,4382196,2017-12-03 02:29:31,677530_1839425_2017-12-03 02:29:31
186109,823609,3102560,2017-12-03 02:29:36,186109_823609_2017-12-03 02:29:36
389744,2992999,800190,2017-12-03 02:29:49,389744_2992999_2017-12-03 02:29:49
342674,2791636,1029459,2017-12-03 02:29:51,342674_2791636_2017-12-03 02:29:51
427109,374896,869231,2017-12-03 02:30:35,427109_374896_2017-12-03 02:30:35
264598,2885359,4789432,2017-12-03 02:30:45,264598_2885359_2017-12-03 02:30:45
998859,318089,3398567,2017-12-03 02:31:29,998859_318089_2017-12-03 02:31:29
700642,3355026,84264,2017-12-03 02:31:53,700642_3355026_2017-12-03 02:31:53
384547,4998313,1994940,2017-12-03 02:32:03,384547_4998313_2017-12-03 02:32:03
44310,1982404,4783904,2017-12-03 02:32:07,44310_1982404_2017-12-03 02:32:07
346940,3924918,138081,2017-12-03 02:32:45,346940_3924918_2017-12-03 02:32:45
218034,3136699,64179,2017-12-03 02:32:48,218034_3136699_2017-12-03 02:32:48
614412,3408874,866301,2017-12-03 02:32:54,614412_3408874_2017-12-03 02:32:54
258184,4583601,149192,2017-12-03 02:33:05,258184_4583601_2017-12-03 02:33:05
190371,3410035,3739206,2017-12-03 02:33:22,190371_3410035_2017-12-03 02:33:22
553039,3232444,4145813,2017-12-03 02:33:25,553039_3232444_2017-12-03 02:33:25
1005470,2718099,2885642,2017-12-03 02:34:16,1005470_2718099_2017-12-03 02:34:16
124716,76399,5048062,2017-12-03 02:34:19,124716_76399_2017-12-03 02:34:19
841342,2599139,3087458,2017-12-03 02:35:31,841342_2599139_2017-12-03 02:35:31
808010,705557,3158249,2017-12-03 02:35:34,808010_705557_2017-12-03 02:35:34
683482,4499425,800581,2017-12-03 02:35:43,683482_4499425_2017-12-03 02:35:43
906747,3535761,2465336,2017-12-03 02:35:59,906747_3535761_2017-12-03 02:35:59
655404,4226009,2436491,2017-12-03 02:36:04,655404_4226009_2017-12-03 02:36:04
458084,2531958,149192,2017-12-03 02:36:28,458084_2531958_2017-12-03 02:36:28
529989,1410045,3756841,2017-12-03 02:37:16,529989_1410045_2017-12-03 02:37:16
60882,2781171,2885642,2017-12-03 02:37:35,60882_2781171_2017-12-03 02:37:35
934481,2927494,3381583,2017-12-03 02:38:23,934481_2927494_2017-12-03 02:38:23
43684,3026432,2959407,2017-12-03 02:38:32,43684_3026432_2017-12-03 02:38:32
78428,3207539,4723396,2017-12-03 02:38:51,78428_3207539_2017-12-03 02:38:51
951614,1048796,4159072,2017-12-03 02:39:45,951614_1048796_2017-12-03 02:39:45
564522,2906740,3422001,2017-12-03 02:39:56,564522_2906740_2017-12-03 02:39:56
308286,1830954,2869260,2017-12-03 02:41:18,308286_1830954_2017-12-03 02:41:18
